"ID","Age","Gender","Race","RaceImputed","Location","City","State","ZipCode","County","Address","Latitude","Longitude","Agency","ForceType","Date","Year"
16667,"32","Male","European-American/White","European-American/White","34.198852, -117.371539","San Bernardino","CA",92407,"San Bernardino","34.198852, -117.371539 San Bernardino CA 92407 San Bernardino","34.1356748",-117.31717,"San Bernardino County Sheriff's Office","Gunshot",2015-09-18,2015
16668,"47","Male","European-American/White","European-American/White","1420 Freeman Loop","Cumberland Furnace","TN",37051,"Dickson","1420 Freeman Loop Cumberland Furnace TN 37051 Dickson","36.3016559",-87.3474306,"Dickson County Sheriff's Office","Gunshot",2015-09-18,2015
16669,"57","Male","European-American/White","European-American/White","19250 Co Rd 34","St. Stephens","AL",36569,"Washington","19250 Co Rd 34 St. Stephens AL 36569 Washington","31.5395631",-88.0547059,"Washington County Sheriff's Office, Chatom Police Department","Gunshot",2015-09-18,2015
16665,"50","Male","European-American/White","European-American/White","Shock Rd and Dale Rd","Beaverton","MI",48612,"Gladwin","Shock Rd and Dale Rd Beaverton MI 48612 Gladwin","43.8574851",-84.4211378,"Michigan State Police","Gunshot",2015-09-17,2015
16666,"61","Male","European-American/White","European-American/White","Dug Hill Rd","Brodhead","KY",40409,"Rockcastle","Dug Hill Rd Brodhead KY 40409 Rockcastle","37.375343",-84.438897,"Kentucky State Police, Rockcastle County Sheriff's Office","Gunshot",2015-09-17,2015
16662,"31","Male","European-American/White","European-American/White","Canam Hwy and Rochford Rd","Lead","SD",57754,"Lawrence","Canam Hwy and Rochford Rd Lead SD 57754 Lawrence","44.305285",-103.8019089,"Lawrence County Sheriff's Office","Gunshot",2015-09-16,2015
16663,"39","Male","Hispanic/Latino","Hispanic/Latino","4100 block Willimet St","Los Angeles","CA",90039,"Los Angeles","4100 block Willimet St Los Angeles CA 90039 Los Angeles","34.1323275",-118.2667205,"Los Angeles Police Department","Gunshot",2015-09-16,2015
16664,"27","Male","African-American/Black","African-American/Black","4400 block Lee St.","Alexandria","LA",71302,"Rapides","4400 block Lee St. Alexandria LA 71302 Rapides","31.2679491",-92.4447409,"U.S. Marshals Service","Gunshot",2015-09-16,2015
16655,"51","Male","Hispanic/Latino","Hispanic/Latino","16020 SW 42nd Terrace","Miami","FL",33185,"Miami-Dade","16020 SW 42nd Terrace Miami FL 33185 Miami-Dade","25.7270549",-80.4536642,"Miami-Dade Police Department","Gunshot",2015-09-15,2015
16656,"32","Male","Hispanic/Latino","Hispanic/Latino","14700 block Parthenia St","Los Angeles","CA",91402,"Los Angeles","14700 block Parthenia St Los Angeles CA 91402 Los Angeles","34.2280985",-118.4535698,"Los Angeles Police Department","Gunshot",2015-09-15,2015
16657,"21","Male","African-American/Black","African-American/Black","St. Bernard Highway and Andres Street","Chalmette","LA",70043,"St. Bernard","St. Bernard Highway and Andres Street Chalmette LA 70043 St. Bernard","29.9303733",-89.9527242,"St. Bernard Parish Sheriff's Office","Gunshot",2015-09-15,2015
16658,"33","Male","Native American/Alaskan","Native American/Alaskan","2105 D St","Eagle Butte","SD",57625,"Dewey","2105 D St Eagle Butte SD 57625 Dewey","45.0045195",-101.2389372,"Cheyenne River Tribal Police Department","Beaten/Bludgeoned with instrument",2015-09-15,2015
16659,"88","Male","Hispanic/Latino","Hispanic/Latino","Barr Rd SW & Camino Siete SW","Albuquerque","NM",87105,"Bernalillo","Barr Rd SW & Camino Siete SW Albuquerque NM 87105 Bernalillo","34.994228",-106.6704264,"Bernalillo County Sheriff's Office","Chemical agent/Pepper spray",2015-09-15,2015
16646,"28","Male","European-American/White","European-American/White","700 block Armory Rd","Barstow","CA",92311,"San Bernardino","700 block Armory Rd Barstow CA 92311 San Bernardino","34.8840698",-117.0185715,"Barstow Police Department","Gunshot",2015-09-14,2015
16647,"25","Male","African-American/Black","African-American/Black","KY-293 & I-24","Eddyville","KY",42038,"Lyon","KY-293 & I-24 Eddyville KY 42038 Lyon","37.0564905",-88.0354705,"Kentucky State Police","Gunshot",2015-09-14,2015
16648,"45","Male","European-American/White","European-American/White","2197 Mississippi 1 N","Greenville","MS",38703,"Washington","2197 Mississippi 1 N Greenville MS 38703 Washington","33.473993",-91.055871,"Greenville Police Department","Gunshot",2015-09-14,2015
16652,"33","Female","European-American/White","European-American/White","6246 Sawtooth Oak Court","Smyrna","GA",30126,"Cobb","6246 Sawtooth Oak Court Smyrna GA 30126 Cobb","33.802033",-84.512771,"Smyrna Police Department","Gunshot",2015-09-14,2015
16653,"30","Male","African-American/Black","African-American/Black","6246 Sawtooth Oak Court","Smyrna","GA",30126,"Cobb","6246 Sawtooth Oak Court Smyrna GA 30126 Cobb","33.802033",-84.512771,"Smyrna Police Department","Gunshot",2015-09-14,2015
16642,"67","Male","African-American/Black","African-American/Black","18533 Old US Hwy 81","Pond Creek","OK",73766,"Grant","18533 Old US Hwy 81 Pond Creek OK 73766 Grant","36.7238306",-97.7935405,"Grant County Sheriff's Office","Gunshot",2015-09-13,2015
16645,"39","Male","European-American/White","European-American/White","1149 Hwy 22","Wellman","IA",52356,"Washington","1149 Hwy 22 Wellman IA 52356 Washington","41.4685611",-91.9173269,"Washington County Sheriff's Office","Gunshot",2015-09-13,2015
16640,"23","Male","European-American/White","European-American/White","W 8th St & Woodlawn Ave","Sylacauga","AL",35150,"Talladega","W 8th St & Woodlawn Ave Sylacauga AL 35150 Talladega","33.177915",-86.259913,"Talladega County Sheriff's Office","Gunshot",2015-09-12,2015
16641,"45","Male","European-American/White","European-American/White","8105 Ball Camp Pike","Knoxville","TN",37931,"Knox","8105 Ball Camp Pike Knoxville TN 37931 Knox","35.9634442",-84.0918655,"Knox County Sheriff's Office","Gunshot",2015-09-12,2015
16643,"29","Male","European-American/White","European-American/White","400 block Galley Way","Oyster Creek","TX",77541,"Brazoria","400 block Galley Way Oyster Creek TX 77541 Brazoria","29.0024253",-95.3052777,"Mineola Police Department","Gunshot",2015-09-12,2015
16638,"31","Male","European-American/White","European-American/White","612 Highland Ave","Chester","PA",19013,"Delaware","612 Highland Ave Chester PA 19013 Delaware","39.834609",-75.393955,"U.S. Federal Bureau of Investigation","Gunshot",2015-09-11,2015
16639,"44","Male","European-American/White","European-American/White","12175 W Dillon Rd","Broomfield","CO",80026,"Boulder","12175 W Dillon Rd Broomfield CO 80026 Boulder","39.9577992",-105.0641963,"Broomfield Police Department","Gunshot",2015-09-11,2015
16631,"34","Male","Hispanic/Latino","Hispanic/Latino","16700 block Valley Boulevard","Fontana","CA",92335,"San Bernardino","16700 block Valley Boulevard Fontana CA 92335 San Bernardino","34.0704351",-117.4399824,"Fontana Police Department","Gunshot",2015-09-10,2015
16632,"31","Male","Asian/Pacific Islander","Asian/Pacific Islander","401 Swan St","Potsdam","NY",13676,"St. Lawrence","401 Swan St Potsdam NY 13676 St. Lawrence","44.6681977",-74.991549,"Potsdam Police Department","Gunshot",2015-09-10,2015
16633,"41","Male","Hispanic/Latino","Hispanic/Latino","9243 Lakewood Blvd","Downey","CA",90240,"Los Angeles","9243 Lakewood Blvd Downey CA 90240 Los Angeles","33.954728",-118.1134703,"Los Angeles County Sheriff's Department","Gunshot",2015-09-10,2015
16634,"29","Male","African-American/Black","African-American/Black","6775 Dunsany Ln","Indianapolis","IN",46254,"Marion","6775 Dunsany Ln Indianapolis IN 46254 Marion","39.8348867",-86.2790607,"Indiana State Police","Gunshot",2015-09-10,2015
16635,"32","Male","European-American/White","European-American/White","Chestnut Street and Pleasant Avenue","Lodi","CA",95240,"San Joaquin","Chestnut Street and Pleasant Avenue Lodi CA 95240 San Joaquin","38.1291499",-121.276729,"Lodi Police Department","Gunshot",2015-09-10,2015
16636,"29","Male","European-American/White","European-American/White","500 block West 4th Street","Justin","TX",76247,"Denton","500 block West 4th Street Justin TX 76247 Denton","33.0880089",-97.3007842,"Justin Police Department","Gunshot",2015-09-10,2015
16637,"54","Male","European-American/White","European-American/White","1120 Becky Dr","Aledo","TX",76008,"Parker","1120 Becky Dr Aledo TX 76008 Parker","32.718713",-97.6318734,"Parker County Sheriff's Office","Gunshot",2015-09-10,2015
16624,"59","Male","Asian/Pacific Islander","Asian/Pacific Islander","3900 block Glen Way","El Monte","CA",91731,"Los Angeles","3900 block Glen Way El Monte CA 91731 Los Angeles","34.0785731",-118.0290912,"El Monte Police Department","Gunshot",2015-09-09,2015
16625,"33","Male","Native American/Alaskan","Native American/Alaskan","Bradway Road and Dennis Road","North Pole","AK",99705,"Fairbanks North Star","Bradway Road and Dennis Road North Pole AK 99705 Fairbanks North Star","64.8057001",-147.5434489,"Alaska State Troopers, Fairbanks Police Department","Gunshot",2015-09-09,2015
16626,"25","Male","European-American/White","European-American/White","1978 Holmgren Way","Green Bay","WI",54304,"Brown","1978 Holmgren Way Green Bay WI 54304 Brown","44.4974617",-88.0537489,"Ashwaubenon Department of Public Safety","Gunshot",2015-09-09,2015
16627,"37","Male","African-American/Black","African-American/Black","4408 Monroe Avenue","Kansas City","MO",64130,"Jackson","4408 Monroe Avenue Kansas City MO 64130 Jackson","39.0455007",-94.5414111,"Kansas City Police Department","Gunshot",2015-09-09,2015
16622,"19","Male","Native American/Alaskan","Native American/Alaskan","Davis Rd and Wilbur St","Fairbanks","AK",99709,"Fairbanks North Star","Davis Rd and Wilbur St Fairbanks AK 99709 Fairbanks North Star","64.8274247",-147.7619201,"Fairbanks Police Department, Alaska State Troopers","Gunshot",2015-09-08,2015
16623,"24","Male","European-American/White","European-American/White","1000 block Abington Rd.","Akron","OH",44312,"Summit","1000 block Abington Rd. Akron OH 44312 Summit","41.0380638",-81.4383279,"Springfield Township Police Department","Tasered",2015-09-08,2015
16617,"42","Male","European-American/White","European-American/White","1209 E Park St","Hobbs","NM",88240,"Lea","1209 E Park St Hobbs NM 88240 Lea","32.7060059",-103.1222534,"Hobbs Police Department","Gunshot",2015-09-07,2015
16618,"41","Male","African-American/Black","African-American/Black","8500 block Whitcomb Ave","Detroit","MI",48228,"Wayne","8500 block Whitcomb Ave Detroit MI 48228 Wayne","42.3559487",-83.1943127,"Lathrup Village Police Department","Beaten/Bludgeoned with instrument",2015-09-07,2015
16619,"45","Male","Native American/Alaskan","Native American/Alaskan","Clovis Ave and E Lansing Way","Fresno","CA",93727,"Fresno","Clovis Ave and E Lansing Way Fresno CA 93727 Fresno","36.7887459",-119.7005613,"Fresno Police Department","Gunshot",2015-09-07,2015
16615,"28","Male","African-American/Black","African-American/Black","2900 block Holly St.","Shreveport","LA",71104,"Caddo","2900 block Holly St. Shreveport LA 71104 Caddo","32.4837722",-93.7270104,"Shreveport Police Department","Gunshot",2015-09-06,2015
16616,"60","Male","European-American/White","European-American/White","2482 SW 3rd St","Miami","FL",33135,"Miami-Dade","2482 SW 3rd St Miami FL 33135 Miami-Dade","25.7693163",-80.2363463,"Miami Police Department","Gunshot",2015-09-06,2015
16605,"38","Male","European-American/White","European-American/White","1017 NJ-33","Freehold Township","NJ",7728,"Monmouth","1017 NJ-33 Freehold Township NJ 07728 Monmouth","40.231908",-74.206909,"Howell Township Police Department","Asphyxiated/Restrained",2015-09-05,2015
16606,"32","Male","Hispanic/Latino","Hispanic/Latino","400 E Philadelphia St","Ontario","CA",91761,"San Bernardino","400 E Philadelphia St Ontario CA 91761 San Bernardino","34.0338383",-117.6468011,"Ontario Police Department","Gunshot",2015-09-05,2015
16607,"47","Male","Hispanic/Latino","Hispanic/Latino","3200 block Ladoga Ave","Long Beach","CA",90808,"Los Angeles","3200 block Ladoga Ave Long Beach CA 90808 Los Angeles","33.8151205",-118.1035471,"Long Beach Police Department","Tasered",2015-09-05,2015
16608,"21","Male","African-American/Black","African-American/Black","1700 block Angier Ave","Durham","NC",27703,"Durham","1700 block Angier Ave Durham NC 27703 Durham","35.9840018",-78.88259,"Durham Police Department","Gunshot",2015-09-05,2015
16609,"27","Female","African-American/Black","African-American/Black","Lynnhaven Pkwy and Salem Rd","Virginia Beach","VA",23456,"Virginia Beach City","Lynnhaven Pkwy and Salem Rd Virginia Beach VA 23456 Virginia Beach City","36.7894416",-76.1251716,"Virginia Beach Police Department","Gunshot",2015-09-05,2015
16610,"35","Male","African-American/Black","African-American/Black","Lynnhaven Pkwy and Salem Rd","Virginia Beach","VA",23456,"Virginia Beach City","Lynnhaven Pkwy and Salem Rd Virginia Beach VA 23456 Virginia Beach City","36.7894416",-76.1251716,"Virginia Beach Police Department","Gunshot",2015-09-05,2015
16599,"36","Male","European-American/White","European-American/White","100 Couch Ct","Springtown","TX",76082,"Parker","100 Couch Ct Springtown TX 76082 Parker","32.9169781",-97.6338268,"Parker County Sheriff's Office","Gunshot",2015-09-04,2015
16600,"27","Male","European-American/White","European-American/White","CA 169 and CA 96","Weitchpec","CA",95546,"Humboldt","CA 169 and CA 96 Weitchpec CA 95546 Humboldt","41.1866015",-123.7046894,"Hoopa Valley Tribal Police Department","Gunshot",2015-09-04,2015
16601,"49","Male","Hispanic/Latino","Hispanic/Latino","8399 W Ohio St","French Lick","IN",47432,"Orange","8399 W Ohio St French Lick IN 47432 Orange","38.546989",-86.615001,"West Baden Springs Police Department, Indiana State Police","Gunshot",2015-09-04,2015
16603,"33","Male","European-American/White","European-American/White","E Main St and N 2nd St","Girardville","PA",17935,"Schuylkill","E Main St and N 2nd St Girardville PA 17935 Schuylkill","40.7915721",-76.2834768,"Pennsylvania State Police","Tasered",2015-09-04,2015
16604,"37","Male","European-American/White","European-American/White","500 block N Mentzer St","Mitchell","SD",57301,"Davison","500 block N Mentzer St Mitchell SD 57301 Davison","43.7135691",-98.014282,"Mitchell Police Department","Gunshot",2015-09-04,2015
16597,"40","Male","Hispanic/Latino","Hispanic/Latino","S Orange Ave and E El Monte Way","Fresno","CA",93702,"Fresno","S Orange Ave and E El Monte Way Fresno CA 93702 Fresno","36.7348173",-119.7636466,"Fresno Police Department","Gunshot",2015-09-03,2015
16598,"23","Male","European-American/White","European-American/White","8 Joppa Rd","Merrimack","NH",3054,"Hillsborough","8 Joppa Rd Merrimack NH 03054 Hillsborough","42.8666097",-71.5177463,"Merrimack Police Department","Gunshot",2015-09-03,2015
16595,".25","Male","European-American/White","European-American/White","286 Howard Road","Puryear","TN",38251,"Henry","286 Howard Road Puryear TN 38251 Henry","36.4562007",-88.3267543,"Paris Police Department","Beaten/Bludgeoned with instrument",2015-09-02,2015
16596,"45","Male","European-American/White","European-American/White","4355 Marlow Rd","Prescott","AZ",86305,"Yavapai","4355 Marlow Rd Prescott AZ 86305 Yavapai","34.718603",-112.54484,"Yavapai County Sheriff's Office","Gunshot",2015-09-02,2015
16591,"47","Male","European-American/White","European-American/White","1804 W Feather Ave","Artesia","NM",88210,"Eddy","1804 W Feather Ave Artesia NM 88210 Eddy","32.8272401",-104.4186376,"Carlsbad Police Department, Lake Arthur Police Department","Gunshot",2015-09-01,2015
16592,"76","Male","European-American/White","European-American/White","2425 Sherwin Dr","Twinsburg","OH",44087,"Summit","2425 Sherwin Dr Twinsburg OH 44087 Summit","41.338387",-81.4423472,"Twinsburg Police Department","Gunshot",2015-09-01,2015
